aeropuerto,tipo,hora,lugar,aerolinea
https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:10 AM
","

                            (ATL) Atlanta

                        ","

                        Virgin Atlantic

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:15 AM
","

                            (CLQ) Colima

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:17 AM
","

                            (GDL) Guadalajara

                        ","

                        Volaris

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:20 AM
","

                            (MTY) Monterrey

                        ","

                        Interjet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:20 AM
","

                            (MTY) Monterrey

                        ","

                        Iberia

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:20 AM
","

                            (MTY) Monterrey

                        ","

                        LATAM Airlines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:20 AM
","

                            (CUN) Cancun

                        ","

                        VivaAerobus

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:30 AM
","

                            (LAX) Los Angeles

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:30 AM
","

                            (LAX) Los Angeles

                        ","

                        Delta Air Lines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:30 AM
","

                            (LAX) Los Angeles

                        ","

                        Korean Air

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:30 AM
","

                            (LAS) Las Vegas

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:30 AM
","

                            (LAS) Las Vegas

                        ","

                        Delta Air Lines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:30 AM
","

                            (LAS) Las Vegas

                        ","

                        WestJet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:30 AM
","

                            (VSA) Villahermosa

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:35 AM
","

                            (ORD) Chicago

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:35 AM
","

                            (ORD) Chicago

                        ","

                        Delta Air Lines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:35 AM
","

                            (SJO) San Jose

                        ","

                        Interjet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:40 AM
","

                            (JFK) New York

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:40 AM
","

                            (JFK) New York

                        ","

                        Delta Air Lines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:40 AM
","

                            (JFK) New York

                        ","

                        El Al

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:45 AM
","

                            (IAD) Dulles

                        ","

                        United Airlines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:45 AM
","

                            (JFK) New York

                        ","

                        Interjet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (BOG) Bogota

                        ","

                        Interjet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (LIM) Lima

                        ","

                        Interjet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (LAS) Las Vegas

                        ","

                        Interjet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (ZLO) Manzanillo

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (ZLO) Manzanillo

                        ","

                        Air France

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (ZLO) Manzanillo

                        ","

                        KLM

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (ZLO) Manzanillo

                        ","

                        WestJet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (SAT) San Antonio

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (SAT) San Antonio

                        ","

                        Delta Air Lines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:50 AM
","

                            (CUN) Cancun

                        ","

                        VivaAerobus

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:55 AM
","

                            (AGU) Aguascalientes

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:55 AM
","

                            (AGU) Aguascalientes

                        ","

                        KLM

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:55 AM
","

                            (SAL) San Salvador

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:55 AM
","

                            (SAL) San Salvador

                        ","

                        Air France

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                9:55 AM
","

                            (SAL) San Salvador

                        ","

                        AVIANCA

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:00 AM
","

                            (SFB) Orlando

                        ","

                        Interjet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:00 AM
","

                            (IAH) Houston

                        ","

                        United Airlines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:00 AM
","

                            (IAH) Houston

                        ","

                        Air New Zealand

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:00 AM
","

                            (LMM) Los Mochis

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:00 AM
","

                            (LMM) Los Mochis

                        ","

                        Air France

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:00 AM
","

                            (LMM) Los Mochis

                        ","

                        Copa Airlines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:00 AM
","

                            (PTY) Panama City

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:00 AM
","

                            (PTY) Panama City

                        ","

                        Copa Airlines

                    "

