aeropuerto,tipo,hora,lugar,aerolinea
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                6:10 AM
","
                            (DLG) Dillingham
                        ","
                        ACE Air Cargo
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                6:10 AM
","
                            (OTZ) Kotzebue
                        ","
                        Alaska Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                6:30 AM
","
                            (ANI) Aniak
                        ","
                        Ravn Connect
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                6:30 AM
","
                            (OTZ) Kotzebue
                        ","
                        Northern Air Cargo
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                6:35 AM
","
                            (PVG) Shanghai
                        ","
                        Suparna Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                6:40 AM
","
                            (ENA) Kenai
                        ","
                        Ravn Alaska
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                6:45 AM
","
                            (ENA) Kenai
                        ","
                        Grant Aviation
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:00 AM
","
                            (DLG) Dillingham
                        ","
                        Ravn Alaska
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:00 AM
","
                            (VDZ) Valdez
                        ","
                        Ravn Alaska
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:00 AM
","
                            (VDZ) Valdez
                        ","
                        Alaska Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:00 AM
","
                            (SEA) Seattle
                        ","
                        Alaska Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:00 AM
","
                            (SEA) Seattle
                        ","
                        American Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:10 AM
","
                            (ENA) Kenai
                        ","
                        Ravn Alaska
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:10 AM
","
                            (ENA) Kenai
                        ","
                        Alaska Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:15 AM
","
                            (OKO) Tokyo
                        ","
                        Delta Air Lines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:20 AM
","
                            (SCC) Prudhoe Bay/Deadhorse
                        ","
                        Alaska Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:25 AM
","
                            (ADQ) Kodiak
                        ","
                        Ravn Alaska
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:25 AM
","
                            (ADQ) Kodiak
                        ","
                        Alaska Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:30 AM
","
                            (DLG) Dillingham
                        ","
                        ACE Air Cargo
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:30 AM
","
                            (OME) Nome
                        ","
                        Northern Air Cargo
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:30 AM
","
                            (DLG) Dillingham
                        ","
                        PenAir
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:30 AM
","
                            (DLG) Dillingham
                        ","
                        Alaska Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:45 AM
","
                            (CVG) Cincinnati
                        ","
                        Polar Air Cargo
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                7:45 AM
","
                            (ENA) Kenai
                        ","
                        Grant Aviation
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                8:00 AM
","
                            (SEA) Seattle
                        ","
                        Alaska Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                8:00 AM
","
                            (SEA) Seattle
                        ","
                        American Airlines
                    "
https://www.aeropuertos.net/aeropuerto-internacional-ted-stevens-anchorage/,llegada,"

                                                                8:00 AM
","
                            (SEA) Seattle
                        ","
                        British Airways
                    "
